Renew,Figure,NumberApplicants,NumbWords,NumbChars,NumberOfClasses,product,appnumber
0,0,1,2,6,3,1,3020500
1,1,1,1,12,1,1,3020518
1,1,1,1,9,2,1,3020567
0,0,1,1,9,1,1,3020633
1,0,1,1,10,3,1,3020658
1,1,1,2,9,3,1,3020708
0,1,1,1,3,6,1,3020716
1,1,1,1,8,5,1,3020799
1,0,1,1,8,4,1,3020807
1,1,1,2,16,3,1,3020815
0,0,1,1,3,3,0,3020831
0,0,1,4,27,3,0,3020849
0,0,1,3,16,1,1,3020881
1,1,1,4,26,3,1,3020971
1,0,1,1,9,1,1,3021052
1,0,1,2,11,3,1,3021060
1,0,1,2,13,2,1,3021110
0,1,1,2,10,3,1,3021169
1,0,1,1,6,1,1,3021268
0,1,1,3,19,3,1,3021276
0,0,1,1,7,1,1,3021284
0,1,1,1,10,3,1,3021367
0,0,1,2,16,1,1,3021391
1,0,1,1,11,3,0,3021409
0,1,1,2,14,3,1,3021417
1,1,1,1,9,2,1,3021458
0,1,1,1,6,1,1,3021466
0,1,1,2,6,7,1,3021474
1,0,1,1,11,1,1,3021599
1,0,1,1,7,1,1,3021615
1,0,1,1,7,1,1,3021664
1,1,1,1,2,1,1,3021672
1,0,1,1,9,1,1,3021680
1,1,1,2,9,1,1,3021839
1,1,1,1,5,1,1,3021896
1,0,1,2,12,5,1,3021920
0,1,1,4,25,4,1,3022001
1,0,1,1,12,1,1,3022043
0,0,1,1,6,2,1,3022084
0,0,1,2,10,2,1,3022100
0,0,1,1,6,3,1,3022175
0,1,1,1,7,3,1,3022191
1,1,1,2,15,1,1,3022225
1,0,1,1,9,1,1,3022241
1,1,1,1,15,1,1,3022266
1,0,1,1,4,3,1,3022290
1,0,1,1,3,3,1,3022316
1,0,1,1,7,1,1,3022324
1,0,1,1,8,1,1,3022415
1,0,1,1,7,3,1,3022472
1,0,1,1,6,3,1,3022498
1,0,1,3,27,3,1,3022514
1,0,1,2,12,3,1,3022530
1,0,1,1,10,3,1,3022555
1,1,1,1,6,3,1,3022563
1,1,1,4,37,3,1,3022670
0,1,1,1,3,1,1,3022712
1,1,1,3,18,4,1,3022761
1,0,1,1,9,1,1,3022787
0,0,1,1,12,1,1,3022811
0,0,1,1,8,1,1,3022852
0,0,1,1,8,1,1,3022886
1,1,1,1,9,2,1,3022977
1,0,1,1,8,1,1,3023017
1,1,1,2,18,4,1,3023025
1,1,1,1,4,3,1,3023033
1,1,1,1,5,3,1,3023041
1,1,1,5,15,2,1,3023058
0,1,1,5,27,2,0,3023116
1,0,1,1,11,4,1,3023132
0,1,1,2,10,13,1,3023157
0,0,1,3,21,1,1,3023181
0,1,1,8,53,2,1,3023223
0,0,1,2,12,3,1,3023231
0,1,1,1,10,1,1,3023272
0,0,1,1,3,1,1,3023371
0,0,1,3,14,7,1,3023397
1,0,1,1,8,3,1,3023405
1,1,1,1,4,1,1,3023421
1,1,1,1,12,2,1,3023447
0,0,1,2,14,3,0,3023454
0,0,1,1,11,3,0,3023462
1,0,1,1,10,3,1,3023520
0,0,1,1,6,5,1,3023553
1,0,1,1,5,1,1,3023561
1,0,1,1,6,4,1,3023587
1,0,1,2,17,1,1,3023629
0,1,1,1,11,4,1,3023637
1,0,1,1,6,1,1,3023678
1,0,1,2,12,3,1,3023686
1,0,1,1,8,1,1,3023694
1,0,1,2,12,3,1,3023702
1,1,1,2,14,2,1,3023728
1,1,1,3,27,3,1,3023751
1,0,1,1,13,13,1,3023777
0,0,1,2,16,1,1,3023793
0,1,1,5,31,3,1,3023801
0,1,1,2,16,1,0,3023934
0,1,1,1,6,4,1,3023942
1,0,1,1,8,3,1,3023975
0,0,1,1,9,3,1,3024007
0,0,1,6,36,14,1,3024015
0,0,1,4,20,5,0,3024023
1,0,1,1,10,1,1,3024049
1,0,1,2,10,2,1,3024148
1,1,1,2,9,3,1,3024155
1,1,1,3,18,3,1,3024163
0,0,1,1,6,1,1,3024171
0,1,1,1,5,4,1,3024197
1,0,1,2,9,12,1,3024205
1,0,1,1,3,1,1,3024221
0,1,1,8,57,3,1,3024270
1,0,1,3,21,3,0,3024288
0,0,1,1,3,3,0,3024304
1,0,1,1,9,3,1,3024379
0,0,1,4,22,5,0,3024387
0,0,1,1,10,3,1,3024395
1,1,1,1,4,1,1,3024452
0,0,1,2,10,3,1,3024460
1,1,1,1,7,1,1,3024478
0,0,1,1,6,1,1,3024536
1,0,1,2,7,4,0,3024569
1,0,1,1,8,1,1,3024593
0,1,1,3,14,1,0,3024601
1,0,1,1,6,1,1,3024627
1,1,1,1,8,3,1,3024726
0,0,1,1,6,1,1,3024783
0,1,1,4,23,3,1,3024791
0,0,1,1,3,1,1,3024809
0,0,1,1,7,4,1,3024817
0,1,1,1,5,1,1,3024825
1,0,1,2,17,2,1,3024858
1,0,1,1,7,1,1,3024874
0,0,1,1,8,3,1,3024908
0,0,1,1,6,1,1,3024916
1,1,1,2,10,12,1,3024924
1,0,1,1,7,3,1,3024973
1,0,1,3,24,1,1,3024981
1,0,1,1,8,2,1,3025004
1,0,1,1,8,3,1,3025046
1,0,1,1,6,2,1,3025087
0,1,1,2,20,3,1,3025129
0,0,1,1,10,1,1,3025137
0,0,1,1,6,2,1,3025160
1,0,1,2,9,1,1,3025202
1,1,1,4,21,4,1,3025632
1,1,1,2,13,4,1,3025640
0,1,1,18,97,3,1,3025707
1,1,1,1,3,3,1,3025715
0,1,1,3,15,10,1,3025723
1,1,1,4,30,2,1,3025749
0,1,1,3,13,3,1,3025772
1,0,1,2,15,2,0,3025855
1,0,1,2,18,2,0,3025863
1,0,1,2,20,1,0,3025889
1,0,1,2,11,2,1,3025913
1,1,1,4,26,2,1,3026028
1,0,1,1,5,1,1,3026036
0,1,1,2,10,2,1,3026143
0,0,1,2,18,3,1,3026283
1,0,1,1,4,3,1,3026341
0,0,1,1,11,5,1,3026366
1,0,1,1,5,2,1,3026416
0,0,1,2,12,3,1,3026515
0,1,1,1,3,8,1,3026531
0,0,1,1,7,1,1,3026622
1,1,1,8,59,2,0,3026648
1,1,1,2,7,3,1,3026655
1,1,1,3,17,1,1,3026671
1,1,1,2,14,3,0,3026721
0,0,1,1,7,3,1,3026796
1,0,1,1,9,1,0,3026804
1,1,1,1,10,3,1,3026820
0,0,1,1,7,3,1,3026838
0,0,1,1,5,1,1,3026879
1,0,1,1,6,3,1,3026903
0,1,1,2,15,3,1,3026986
0,0,1,1,8,2,1,3027018
1,1,1,1,12,3,0,3027059
1,0,1,1,8,4,1,3027109
1,0,1,1,9,3,1,3027158
1,0,1,2,11,3,1,3027166
1,0,1,2,13,3,1,3027174
1,0,1,1,9,1,1,3027182
1,1,1,2,6,1,1,3027208
0,0,1,4,32,1,1,3027265
1,1,1,2,14,3,1,3027281
1,0,1,1,8,1,1,3027331
0,0,1,1,7,3,1,3027372
1,0,1,1,10,2,1,3027422
1,0,1,1,8,6,1,3027463
0,0,1,2,14,3,1,3027547
1,0,1,1,8,3,1,3027554
1,1,1,2,9,2,1,3027570
1,1,1,3,20,3,1,3027596
1,0,1,1,5,3,1,3027604
0,1,1,1,6,3,1,3027638
1,0,1,1,5,1,1,3027653
1,0,1,1,4,3,1,3027661
0,0,1,3,18,3,1,3027679
0,0,1,1,3,2,1,3027695
1,0,1,1,5,2,1,3027711
1,0,1,1,7,5,1,3027828
1,0,1,1,10,1,1,3027869
1,0,1,1,6,1,1,3027885
1,0,1,1,6,4,1,3027893
1,0,1,1,7,2,1,3027927
1,0,1,4,13,5,1,3027935
0,1,1,1,9,3,1,3028024
1,1,1,2,16,4,0,3028065
1,1,1,1,5,3,1,3028073
0,0,1,1,9,2,1,3028123
1,0,1,2,12,1,0,3028131
1,0,1,1,7,3,1,3028156
1,1,1,2,10,3,1,3028172
1,1,1,1,6,3,1,3028248
0,1,1,8,37,3,1,3028487
1,0,3,1,6,2,1,3028495
1,1,1,3,10,4,1,3028529
1,0,1,4,25,1,1,3028651
1,0,1,2,10,1,1,3028669
0,0,1,1,4,2,1,3028685
1,1,1,1,9,2,1,3028701
0,0,1,1,8,1,1,3028834
1,0,1,1,10,1,1,3028842
1,0,1,1,6,1,1,3028917
0,0,1,2,11,1,1,3028925
0,0,1,2,12,1,1,3028933
0,0,1,2,20,1,1,3028958
1,0,1,1,13,2,1,3028966
1,0,1,1,9,4,1,3029014
1,0,1,2,7,1,1,3029048
0,0,1,1,4,3,1,3029113
1,0,1,1,6,3,1,3029162
1,0,1,1,7,3,1,3029170
0,0,1,2,15,1,1,3029196
0,1,1,1,2,3,1,3029204
1,0,1,1,11,1,1,3029212
0,1,1,1,4,1,0,3029303
1,0,1,1,7,3,1,3029329
0,1,1,1,6,1,1,3029352
1,0,1,1,7,5,1,3029410
0,0,1,1,10,1,1,3029451
0,0,1,1,7,1,1,3029477
0,0,1,1,6,1,1,3029485
0,1,1,2,12,3,1,3029576
0,0,1,1,10,1,1,3029642
0,1,1,5,44,3,1,3029659
0,1,1,2,10,1,1,3029675
1,1,1,1,7,1,1,3029683
1,0,1,1,5,3,1,3029691
0,0,1,3,25,2,1,3029709
1,0,1,1,9,1,1,3029725
1,0,1,1,7,1,1,3029733
0,1,1,5,34,2,0,3029840
0,0,1,3,23,5,0,3029972
1,1,1,3,17,2,1,3030004
0,0,1,1,9,2,1,3030046
0,1,1,3,25,2,1,3030087
0,1,1,3,19,2,1,3030095
0,1,1,2,13,3,1,3030111
1,0,1,1,3,2,1,3030145
1,0,1,1,6,1,1,3030152
0,0,1,1,11,1,1,3030301
1,0,1,1,8,2,1,3030491
1,0,1,1,6,1,1,3030509
1,0,1,1,7,3,1,3030525
1,0,1,1,4,3,0,3030566
0,1,1,3,24,2,0,3030582
1,1,1,3,21,1,1,3030699
0,0,1,1,8,2,0,3030749
0,1,1,2,10,6,1,3030780
0,0,1,2,8,3,1,3030871
1,0,1,2,11,1,1,3030905
1,1,1,1,7,1,1,3030988
0,0,1,1,10,1,1,3031028
1,0,1,2,11,3,1,3031077
1,0,1,2,20,1,1,3031101
1,0,1,1,7,3,1,3031119
1,0,1,2,12,3,1,3031127
0,1,1,2,12,2,1,3031168
0,1,1,1,8,2,1,3031192
0,0,1,1,8,1,1,3031226
0,1,1,6,39,3,0,3031234
0,0,1,1,6,3,0,3031267
0,1,1,1,3,3,0,3031275
0,1,2,4,21,8,1,3031283
0,0,1,1,9,1,1,3031291
1,0,1,3,17,4,1,3031317
1,0,1,1,3,3,1,3031325
1,0,1,1,3,3,1,3031366
0,1,1,5,34,1,1,3031416
1,1,1,1,2,3,1,3031424
0,0,1,4,23,4,1,3031432
0,0,1,3,25,3,1,3031531
0,1,1,1,11,6,1,3031556
0,0,1,2,13,1,1,3031580
0,0,1,2,11,1,1,3031598
0,1,1,1,13,1,0,3031606
0,1,1,2,10,1,1,3031622
1,0,1,3,16,1,1,3031663
0,0,1,1,5,2,0,3031739
0,0,1,1,4,2,0,3031747
1,1,1,2,16,1,1,3031770
0,0,1,4,21,1,1,3031846
0,0,1,5,35,1,1,3031853
0,1,1,1,15,3,0,3031879
1,1,1,1,5,3,1,3031887
0,0,1,1,8,1,0,3031895
1,0,1,1,4,2,1,3031911
1,1,1,2,9,2,1,3031945
1,0,1,1,9,3,1,3032026
1,0,1,1,10,3,1,3032034
0,0,1,3,18,2,0,3032042
0,1,1,3,20,3,1,3032059
0,0,1,1,5,2,1,3032083
0,0,1,2,17,3,1,3032091
0,0,1,2,13,3,1,3032117
0,1,1,1,2,3,1,3032125
1,0,1,2,13,3,1,3032133
0,0,1,1,9,1,1,3032141
0,1,1,2,9,3,1,3032158
1,1,1,2,12,3,1,3032232
1,1,1,2,14,3,1,3032281
1,1,1,1,6,3,1,3032299
0,0,1,2,10,2,1,3032349
0,0,1,2,14,1,1,3032380
0,0,1,1,5,1,1,3032414
0,0,1,1,6,1,1,3032422
1,0,1,1,7,1,1,3032455
1,1,1,1,5,1,0,3032547
1,0,1,1,10,2,1,3032562
0,1,1,1,10,3,1,3032588
1,1,1,1,2,4,1,3032596
1,0,1,2,15,2,1,3032679
1,0,1,2,12,2,1,3032703
0,1,1,2,7,3,1,3032752
0,0,1,1,9,4,1,3032786
1,0,1,1,6,2,1,3032810
0,1,1,1,7,2,1,3032851
0,0,1,1,11,3,1,3032877
0,1,1,2,13,1,1,3032919
1,0,1,1,3,2,1,3032976
0,0,1,1,8,1,1,3033073
1,0,1,1,10,3,1,3033115
1,0,1,1,6,1,1,3033156
0,0,1,2,10,1,1,3033164
1,0,1,2,11,2,1,3033172
0,0,1,1,8,1,1,3033198
0,0,1,2,10,1,1,3033222
1,1,1,1,7,1,1,3033255
0,0,1,1,6,4,1,3033263
1,0,1,4,24,1,1,3033289
0,0,1,1,3,3,1,3033297
1,0,1,2,12,1,1,3033347
0,1,1,1,6,4,1,3033354
0,1,1,4,28,1,1,3033362
1,1,1,1,4,3,1,3033404
0,1,1,6,25,2,1,3033453
0,0,1,2,22,4,1,3033561
1,0,1,2,12,1,1,3033594
1,0,1,1,10,3,1,3033602
1,1,1,1,7,2,1,3033610
1,0,1,1,9,1,1,3033644
0,0,1,2,11,2,1,3033685
1,1,1,1,10,1,1,3033701
0,1,1,1,7,1,1,3033719
1,1,1,1,6,3,1,3033727
1,1,1,1,6,1,1,3033735
1,0,1,1,10,2,1,3033743
1,1,1,22,149,1,1,3033750
1,1,1,8,64,1,1,3033776
1,1,1,4,31,1,0,3033784
0,1,1,2,11,3,1,3033792
1,0,1,1,6,3,1,3033842
0,0,1,5,36,3,0,3033883
1,1,1,5,32,3,0,3033909
1,1,1,2,8,2,1,3034048
0,0,1,2,18,3,0,3034063
0,1,1,1,10,3,0,3034071
1,0,1,3,17,1,1,3034105
1,0,1,2,10,3,1,3034287
1,0,1,1,10,2,1,3034360
1,0,1,1,8,2,1,3034378
1,0,1,1,7,3,1,3034394
1,0,1,1,12,6,1,3034451
1,0,1,1,5,3,1,3034469
0,1,1,5,34,2,1,3034659
0,1,1,3,15,12,1,3034675
1,0,1,3,18,1,1,3034741
0,0,1,1,12,1,1,3034782
1,1,1,2,32,3,1,3034791
1,1,1,3,17,2,1,3034816
1,0,1,1,6,3,1,3034824
1,1,1,1,9,7,0,3034832
0,0,1,1,7,1,0,3034865
1,0,1,1,10,1,1,3034881
1,0,1,1,10,1,1,3034899
1,0,1,1,8,1,0,3034949
0,0,1,1,9,2,1,3034972
0,0,1,1,10,1,1,3035011
1,0,1,1,3,1,0,3035110
0,1,1,2,12,3,1,3035177
1,1,1,3,17,2,1,3035201
1,1,1,2,14,2,1,3035219
1,0,1,1,5,1,1,3035227
0,0,1,2,7,2,1,3035276
0,1,1,4,17,4,1,3035292
0,0,1,1,6,1,1,3035318
0,0,1,2,16,4,1,3035326
0,1,1,2,17,1,1,3035342
0,0,1,2,14,2,1,3035359
0,0,1,2,9,3,0,3035375
0,0,1,1,8,1,1,3035532
1,1,1,5,28,3,1,3035540
1,0,1,1,11,3,1,3035649
0,1,1,3,33,3,0,3035698
1,0,1,1,7,1,1,3035706
1,0,1,1,8,2,1,3035714
0,0,1,1,6,1,1,3035755
0,0,1,1,10,1,1,3035797
0,1,1,1,1,3,1,3035813
1,1,1,3,21,3,0,3035839
0,1,1,1,10,1,0,3035854
1,0,1,1,6,1,1,3035862
0,0,1,1,3,1,1,3035888
0,0,1,1,11,2,1,3035920
1,1,1,1,9,4,1,3035995
1,1,1,1,6,3,1,3036001
0,0,1,1,6,3,0,3036019
1,1,1,1,6,4,1,3036092
1,0,1,1,3,3,0,3036100
1,0,1,1,9,2,1,3036126
0,0,1,1,8,1,1,3036217
0,0,1,1,7,1,1,3036241
1,0,1,1,7,3,1,3036258
1,1,1,1,7,3,0,3036316
0,1,1,2,11,3,1,3036341
1,0,1,2,17,2,1,3036407
1,0,1,1,4,3,1,3036423
0,0,1,1,8,2,1,3036449
1,0,1,1,10,1,1,3036472
1,0,1,1,9,3,1,3036498
0,0,1,1,9,3,1,3036506
1,0,1,2,7,2,1,3036530
1,1,1,1,9,3,1,3036548
0,1,1,3,9,5,1,3036563
1,1,1,2,9,1,1,3036571
0,0,1,1,6,1,1,3036589
1,0,1,1,9,3,0,3036597
1,1,1,1,10,6,1,3036605
1,1,1,2,12,1,1,3036639
0,1,1,3,21,2,0,3036647
1,0,1,1,8,1,1,3036662
0,1,1,4,19,3,1,3036704
1,1,1,3,16,1,1,3036712
1,1,1,3,16,1,1,3036720
1,1,1,2,12,1,1,3036738
1,1,1,2,12,1,1,3036746
1,1,1,3,15,1,1,3036753
0,1,1,6,38,1,1,3036761
0,1,1,5,33,1,1,3036811
0,1,1,5,33,1,1,3036837
0,1,1,5,34,1,1,3036845
0,1,1,5,34,1,1,3036860
0,1,1,5,36,1,1,3036886
1,1,1,2,15,1,1,3036894
0,1,1,5,36,1,1,3036910
1,1,1,6,38,1,1,3036928
0,1,1,2,10,4,1,3036969
0,1,1,2,13,2,0,3037025
1,0,1,1,7,1,1,3037058
1,1,1,1,10,1,1,3037090
1,1,1,2,10,1,1,3037108
1,1,1,1,5,1,1,3037124
1,1,1,2,8,3,1,3037140
0,1,1,5,25,4,1,3037157
1,1,1,3,13,4,1,3037165
0,1,1,1,3,1,1,3037223
1,1,1,1,4,3,1,3037231
0,0,1,1,5,1,1,3037264
1,1,1,1,9,3,0,3037348
0,1,1,2,12,1,1,3037363
1,0,1,1,6,1,1,3037389
1,1,1,2,13,3,0,3037413
1,0,1,1,7,1,1,3037462
0,0,1,2,13,3,1,3037488
1,0,1,1,6,1,1,3037504
1,0,1,1,7,2,1,3037520
0,0,1,1,5,2,1,3037538
0,0,1,1,11,3,1,3037579
0,0,1,1,12,1,0,3037587
1,0,1,2,14,1,1,3037711
1,1,1,2,15,3,1,3037728
0,0,1,1,7,1,1,3037736
0,1,1,2,18,1,1,3037744
1,1,1,1,5,3,1,3037751
0,1,1,1,8,1,1,3037777
0,0,1,2,14,1,1,3037793
1,1,1,2,14,1,1,3037801
0,0,1,1,9,3,1,3037876
0,0,1,1,6,2,1,3037983
0,0,1,1,11,1,1,3038098
1,0,1,1,9,1,1,3038155
1,1,1,3,18,5,1,3038163
0,1,1,4,23,3,1,3038205
1,0,1,1,7,2,1,3038239
0,0,1,1,10,3,1,3038247
1,0,1,1,8,1,1,3038262
1,0,1,1,4,2,1,3038288
0,0,1,1,5,1,1,3038312
0,1,1,8,55,3,1,3038321
1,0,1,1,7,1,1,3038361
0,1,1,7,59,1,0,3038379
1,0,1,1,8,3,1,3038403
1,1,1,1,12,3,1,3038411
1,0,1,2,14,4,1,3038437
1,0,1,2,9,3,0,3038461
0,1,1,2,22,4,1,3038478
1,0,1,3,16,1,1,3038569
1,1,1,1,8,1,1,3038635
0,0,1,1,5,5,1,3038734
1,1,1,2,13,4,1,3038783
1,0,1,1,10,2,1,3038791
0,1,1,3,22,4,1,3038809
0,1,1,1,7,3,1,3038817
1,0,1,1,7,1,1,3038833
0,1,1,2,27,1,0,3038941
1,0,1,1,8,1,1,3038965
0,1,1,11,84,3,1,3038973
0,1,1,2,12,7,1,3038999
0,1,1,14,95,3,1,3039021
0,1,1,10,66,3,1,3039039
1,1,1,4,33,3,1,3039062
0,1,1,9,72,3,1,3039071
0,1,1,5,38,3,1,3039096
1,0,1,1,8,2,1,3039104
0,1,1,5,60,3,1,3039121
0,1,1,4,26,3,1,3039153
1,1,1,16,130,3,1,3039161
1,0,1,1,8,1,1,3039294
1,0,1,1,10,1,1,3039344
1,0,1,1,6,1,1,3039385
0,0,1,1,8,1,1,3039401
1,0,1,1,6,1,1,3039419
0,1,1,1,6,1,1,3039427
0,1,1,1,1,1,1,3039443
0,0,1,1,7,2,1,3039476
0,1,1,1,8,3,1,3039492
1,0,1,1,6,3,1,3039567
0,1,1,4,30,1,0,3039609
1,1,1,1,6,1,1,3039617
1,1,1,1,3,1,1,3039625
1,0,1,1,7,1,1,3039666
1,0,1,3,20,1,1,3039674
1,0,1,1,8,3,1,3039716
0,1,1,1,1,2,1,3039732
1,0,1,1,5,1,1,3039741
1,0,1,1,3,3,1,3039781
0,0,1,1,9,1,1,3039807
0,1,1,1,5,3,1,3039864
0,1,1,1,5,1,1,3039922
1,1,1,1,4,3,1,3039931
0,1,1,1,5,3,1,3039955
1,1,1,2,13,4,1,3039963
1,1,1,3,25,3,1,3039971
1,0,1,2,11,3,1,3039989
0,0,1,1,13,3,0,3040011
0,1,1,2,9,3,1,3040029
1,0,1,1,8,3,0,3040037
1,0,1,2,18,1,1,3040052
0,1,1,1,8,1,1,3040061
0,1,1,1,5,3,1,3040078
1,1,1,2,9,3,1,3040102
0,1,1,7,44,2,1,3040111
1,0,1,1,6,3,1,3040128
0,1,1,1,11,1,1,3040185
0,0,1,1,9,3,1,3040235
1,0,1,2,15,3,1,3040284
0,1,1,3,18,1,0,3040433
1,0,1,1,7,2,1,3040474
1,1,1,3,18,2,0,3040491
1,1,1,1,10,2,1,3040524
1,1,1,1,7,1,1,3040541
1,1,1,1,11,2,1,3040565
0,1,1,2,19,1,1,3040623
0,1,1,2,19,1,1,3040631
0,1,1,2,13,1,1,3040656
0,1,1,2,13,1,1,3040664
1,1,1,2,17,1,1,3040672
1,1,1,8,49,1,1,3040681
0,1,1,2,16,6,1,3040714
0,0,1,2,9,5,1,3040771
0,1,1,3,21,1,1,3040805
0,0,1,1,4,4,1,3040888
1,0,1,1,5,1,1,3040896
1,0,1,1,9,1,1,3040946
1,1,1,2,11,1,1,3041084
1,0,1,1,12,1,1,3041092
1,1,1,3,23,3,1,3041118
0,1,1,6,73,3,1,3041126
1,0,1,1,5,3,1,3041134
0,1,1,1,3,1,0,3041142
1,1,1,1,4,1,1,3041183
0,1,1,1,3,1,0,3041209
0,0,1,2,8,2,1,3041266
0,1,1,4,17,3,1,3041308
0,0,1,2,12,1,1,3041381
1,0,1,2,16,1,1,3041456
0,0,1,1,7,1,1,3041464
0,1,1,1,11,3,1,3041472
0,0,1,1,7,1,1,3041498
0,0,1,1,8,1,1,3041506
1,0,1,1,7,1,1,3041571
1,0,1,2,11,3,1,3041589
1,0,1,1,3,2,1,3041662
0,0,1,2,10,3,1,3041738
1,0,1,1,3,2,1,3041746
0,0,1,5,39,1,0,3041902
1,0,1,1,7,1,1,3041944
1,1,1,2,12,2,1,3041969
0,1,1,3,24,1,1,3042017
1,0,1,2,12,3,1,3042025
0,1,1,2,20,3,0,3042066
1,1,1,1,7,5,1,3042082
0,0,1,1,5,1,1,3042116
1,0,1,2,15,3,1,3042124
1,0,1,1,4,2,1,3042132
0,0,1,1,7,1,1,3042165
0,1,1,3,23,4,1,3042207
1,0,1,1,5,3,1,3042231
1,0,1,1,5,3,1,3042249
0,1,1,2,16,3,1,3042264
1,0,1,1,7,2,1,3042281
1,0,1,1,5,1,1,3042298
0,0,1,2,9,7,1,3042363
1,0,1,4,34,3,1,3042405
1,1,1,1,5,2,1,3042454
1,1,1,1,5,2,1,3042471
1,0,1,1,7,1,0,3042496
1,1,1,1,5,2,1,3042521
1,1,1,3,18,3,1,3042538
1,1,1,1,5,2,1,3042579
1,1,1,1,5,2,1,3042645
0,1,1,2,7,2,1,3042694
0,1,1,1,1,2,1,3042702
0,0,1,1,7,6,1,3042711
1,1,1,1,5,2,1,3042736
0,1,1,2,18,3,1,3042801
1,1,1,1,8,2,1,3042827
1,0,1,1,9,3,1,3042884
0,0,1,2,11,3,1,3042926
1,1,1,2,7,2,1,3042959
0,1,1,4,29,1,1,3043098
1,0,1,1,11,4,1,3043163
1,0,1,2,13,2,0,3043171
1,0,1,2,11,1,1,3043262
0,0,1,1,6,1,1,3043271
0,0,1,1,7,1,1,3043304
0,0,1,2,13,2,1,3043321
1,0,1,1,3,4,1,3043379
1,0,1,3,13,3,1,3043395
1,0,1,1,6,4,1,3043403
1,0,1,2,14,1,1,3043437
1,0,1,1,8,1,1,3043461
1,1,1,2,14,4,1,3043494
1,0,1,1,3,1,0,3043502
0,1,1,7,62,1,0,3043544
1,0,1,1,10,2,1,3043569
0,1,1,4,29,1,1,3043577
1,1,1,1,9,2,1,3043585
1,1,1,1,6,1,1,3043651
0,0,1,9,69,7,1,3043692
0,1,1,1,8,3,1,3043718
1,0,1,1,6,1,1,3043742
1,0,1,2,17,3,1,3043767
0,0,1,1,8,1,1,3043791
0,0,1,1,6,2,1,3043825
1,0,1,1,7,2,1,3043908
1,0,1,1,9,2,1,3043932
0,1,1,4,21,2,0,3043965
0,0,1,1,7,1,1,3043981
1,1,1,3,11,1,1,3044021
1,0,1,2,10,4,1,3044062
1,0,1,1,8,1,1,3044071
1,1,1,4,36,3,0,3044088
0,1,1,2,15,3,1,3044121
1,0,1,3,14,8,1,3044138
1,0,1,3,11,8,1,3044146
1,0,1,1,3,5,1,3044153
0,0,1,1,18,3,1,3044294
0,0,1,1,8,2,1,3044302
1,0,1,2,10,1,1,3044377
0,1,1,1,6,3,1,3044385
0,0,1,3,22,1,0,3044393
0,1,1,1,8,4,0,3044427
0,0,1,1,6,4,1,3044567
1,0,1,2,14,3,1,3044575
1,0,1,1,4,4,1,3044583
0,1,1,1,6,4,1,3044724
1,1,1,3,16,3,1,3044781
1,0,1,6,26,2,1,3044807
0,0,1,1,10,3,1,3044815
1,0,1,1,7,1,1,3044831
1,1,1,2,9,7,1,3044849
1,1,1,1,6,5,1,3044881
0,0,1,2,16,1,1,3044963
0,0,1,3,23,3,1,3044989
1,0,1,3,21,3,1,3044997
1,0,1,2,15,1,1,3045002
0,0,1,1,7,3,1,3045028
1,0,1,1,8,2,1,3045044
1,0,1,1,10,2,1,3045051
0,0,1,1,10,1,1,3045127
0,1,1,3,21,3,1,3045135
0,1,1,1,8,3,0,3045151
1,1,1,1,8,5,1,3045184
0,1,1,2,8,1,1,3045218
1,1,1,2,10,3,0,3045259
1,0,1,1,8,1,1,3045267
0,1,1,3,17,1,1,3045309
0,0,1,1,5,1,0,3045333
0,1,1,1,10,4,1,3045341
1,0,1,1,5,3,1,3045374
1,0,1,2,15,1,1,3045391
1,1,1,2,13,1,1,3045408
1,1,1,1,4,2,1,3045457
1,1,1,2,20,1,1,3045465
0,1,1,1,7,3,1,3045507
0,1,1,3,21,3,1,3045515
0,0,1,1,8,1,1,3045523
0,1,1,1,8,3,1,3045598
1,1,1,4,30,2,1,3045606
0,0,1,1,10,2,1,3045622
1,0,1,1,6,2,1,3045689
0,0,1,1,7,1,1,3045705
0,0,1,1,14,3,1,3045739
0,1,1,1,10,2,1,3045747
0,0,1,1,7,1,1,3045821
1,1,1,1,7,3,1,3045853
0,0,1,1,8,1,1,3045895
1,0,1,3,16,3,1,3045911
0,0,1,1,10,1,1,3045945
0,1,1,2,22,2,1,3045978
1,1,1,3,20,2,1,3046034
0,0,1,1,6,1,1,3046042
1,1,1,2,10,1,1,3046075
0,1,1,1,7,2,1,3046158
1,0,1,1,3,3,1,3046166
0,0,1,1,4,2,1,3046208
0,0,1,1,11,3,1,3046232
0,0,1,1,8,3,1,3046281
0,0,1,1,8,3,1,3046307
0,0,1,1,7,3,1,3046315
1,1,1,1,18,4,1,3046356
0,0,1,1,5,3,0,3046364
1,1,1,1,5,3,1,3046372
0,0,1,2,16,1,1,3046381
0,0,1,3,20,1,1,3046398
0,0,1,2,12,1,1,3046414
0,1,1,1,5,3,1,3046422
1,0,1,2,12,2,1,3046431
0,1,1,2,9,19,1,3046471
1,0,1,1,10,5,1,3046505
0,1,1,1,6,1,1,3046521
0,1,1,2,14,3,0,3046588
1,0,1,3,16,3,0,3046604
0,0,1,1,6,2,1,3046612
1,0,1,1,7,2,1,3046653
0,1,1,10,50,1,1,3046711
1,0,1,1,6,3,1,3046729
1,1,1,2,17,4,1,3046828
1,0,1,1,2,1,0,3046901
1,0,1,1,10,1,1,3046935
0,0,1,2,14,1,1,3047024
